User_ID,Posts_Per_Hour,Last_Videos_Per_Day,Followers_Gain_Overnight,Avg_Followers_Per_Day,Total_Followers,Total_Following,Avg_Post_Length,Avg_Views_Per_Day,Avg_Likes_Per_Day,Avg_Comments_Per_Day,Engagement_Rate,Has_Profile_Picture,Is_Verified,Is_Private,Is_Fake
user_4268,526,25,1053,138,254482,25834,386,461092,21262,1687,0.118,0,1,0,Fake
user_4269,122,43,15505,458,328402,49692,392,739863,694,1655,0.001,0,0,0,Fake
user_4270,386,44,11620,781,444298,34981,161,157235,2798,2386,0.292,0,1,1,Fake
user_4271,41,35,8150,202,254421,18464,424,571927,47166,3232,0.047,1,0,1,Fake
user_4272,438,19,26598,299,222546,46701,348,387572,13290,3827,0.182,0,0,1,Fake
user_4273,285,46,22233,966,400058,16693,486,258907,9388,2303,0.05,1,0,0,Fake
user_4274,569,47,20874,641,294320,33235,346,382463,39656,3498,0.289,0,0,1,Fake
user_4275,270,20,12656,436,337720,47494,83,998092,36881,2182,0.255,0,1,0,Fake
user_4276,133,22,13846,413,473126,48463,162,251045,1041,3228,0.228,1,1,0,Fake
user_4277,164,0,13078,445,74761,9662,93,259485,37660,3537,0.143,1,1,0,Fake
user_4278,598,17,29627,386,325676,16213,346,606603,2486,305,0.068,1,1,1,Fake
user_4279,261,33,3215,84,110550,31815,458,688005,46083,2028,0.214,1,1,1,Fake
user_4280,5,39,29262,502,274984,16325,201,622085,41691,1789,0.084,1,1,0,Fake
user_4281,338,9,8560,24,435888,41104,120,807889,3643,1118,0.275,0,1,1,Fake
user_4282,477,44,9896,503,138298,12296,218,798055,28332,3978,0.019,0,1,1,Fake
user_4283,158,25,19563,106,152253,29580,315,533913,19701,1610,0.266,0,0,1,Fake
user_4284,40,28,10182,329,393039,37578,19,171016,29706,4672,0.089,0,0,0,Fake
user_4285,157,41,5678,574,21150,5000,309,296001,26645,3887,0.016,0,0,0,Fake
user_4286,330,13,18478,495,60727,12209,56,166956,4427,2166,0.246,1,1,1,Fake
user_4287,52,34,14280,624,126930,6535,490,406738,42265,913,0.206,1,1,0,Fake
user_4288,308,39,22246,398,159386,8519,484,419618,20431,2749,0.051,1,0,0,Fake
user_4289,502,50,28702,313,469951,5540,89,691491,19733,4871,0.014,0,0,1,Fake
user_4290,586,39,10567,509,290733,5632,499,148925,9545,1201,0.227,0,1,1,Fake
user_4291,563,41,26357,805,2599,3089,124,98843,29596,439,0.146,0,1,1,Fake
user_4292,366,28,18945,789,416185,7813,244,490864,32980,4715,0.18,0,1,0,Fake
user_4293,74,44,4560,294,276724,34794,196,949403,32039,2323,0.244,0,0,1,Fake
user_4294,325,22,22391,789,234582,30008,137,814509,16345,571,0.236,0,1,1,Fake
user_4295,538,50,25154,700,409072,33653,14,734421,48335,437,0.072,1,1,1,Fake
user_4296,225,41,6537,715,101748,2750,103,505390,46246,727,0.069,1,0,1,Fake
user_4297,188,25,8192,56,179625,15447,292,351431,21291,173,0.288,1,1,0,Fake
user_4298,533,49,4446,540,156468,45671,475,586739,20846,1466,0.089,1,0,0,Fake
user_4299,69,12,13641,851,124479,22718,146,45418,17026,4007,0.228,1,1,1,Fake
user_4300,517,19,18162,42,250026,45112,301,69767,43165,3573,0.279,0,0,0,Fake
user_4301,163,5,6537,192,452373,36228,241,714415,3440,367,0.292,0,1,0,Real
user_4302,425,2,9865,969,349756,27258,217,346293,46818,3956,0.204,0,0,1,Fake
user_4303,556,34,9994,91,478530,48676,431,565629,18621,4368,0.07,0,0,0,Fake
user_4304,549,21,2804,314,288509,40251,427,853943,11536,902,0.193,0,1,0,Fake
user_4305,413,24,9743,913,386221,3276,484,280687,42028,4885,0.106,0,0,1,Fake
user_4306,94,46,18568,601,468569,43883,370,974159,16291,2686,0.063,0,1,0,Fake
user_4307,357,46,20588,765,277142,4845,40,445982,8188,941,0.175,0,1,0,Fake
user_4308,226,47,15111,921,71562,29780,137,448535,26250,3209,0.08,1,1,1,Fake
user_4309,218,8,17885,584,213624,3242,322,574675,40582,2449,0.253,0,1,1,Fake
user_4310,339,33,6008,555,24180,31767,202,508430,32290,4241,0.169,1,1,0,Fake
user_4311,339,34,12319,177,111128,19093,342,634128,39235,2149,0.107,0,1,1,Fake
user_4312,369,18,25637,656,122550,45454,399,911219,9411,4848,0.157,1,1,0,Fake
user_4313,300,13,28702,321,338236,2362,239,218122,47455,3780,0.057,0,0,0,Fake
user_4314,223,5,27323,756,196242,41240,10,4509,46224,3897,0.296,0,1,1,Fake
user_4315,543,32,14316,49,322179,14780,77,854366,49147,4634,0.157,0,0,0,Fake
user_4316,486,35,3147,547,379509,39207,480,917474,4008,3844,0.192,1,1,1,Fake
user_4317,574,19,4541,28,65083,9899,396,814080,48149,1656,0.246,1,0,0,Fake
user_4318,9,33,17254,48,27997,23102,160,212225,28368,4246,0.086,0,1,1,Fake
user_4319,117,21,14480,989,53726,6787,134,6773,29024,1608,0.123,0,0,0,Fake
user_4320,354,48,22745,310,349713,38519,202,158990,23834,1933,0.074,1,1,1,Fake
user_4321,456,40,10264,394,194281,40594,172,827004,17540,177,0.038,0,1,1,Fake
user_4322,246,10,16509,192,236733,40452,78,540476,37414,3498,0.195,0,0,1,Fake
user_4323,249,1,22451,360,362339,16503,442,357535,14721,714,0.155,1,1,1,Fake
user_4324,40,1,23350,987,363838,45511,401,214442,40761,2159,0.244,0,0,1,Fake
user_4325,328,50,11716,550,9465,23262,466,165245,12874,2061,0.1,0,0,1,Fake
user_4326,390,34,15347,53,317551,11678,363,944714,20039,1760,0.017,1,1,1,Fake
user_4327,116,37,11606,843,431099,39202,167,865842,15151,2633,0.249,0,1,1,Fake
user_4328,395,16,14013,845,24899,20862,31,484469,44820,3663,0.281,1,0,1,Fake
user_4329,262,15,15287,700,266023,48183,190,187453,37654,3040,0.153,1,0,1,Fake
user_4330,553,49,13779,894,193065,7169,191,502257,26230,2208,0.149,0,0,1,Fake
user_4331,289,19,13443,444,295940,32374,123,790573,38501,3875,0.032,1,0,1,Fake
user_4332,25,46,15115,756,304529,6686,367,402913,1259,4326,0.175,0,0,0,Fake
user_4333,529,27,906,520,370958,11315,401,450885,18165,4833,0.251,1,0,1,Fake
user_4334,383,32,29902,536,33994,11501,227,621309,20936,1723,0.035,0,1,0,Fake
user_4335,526,7,18314,869,421153,9312,140,587386,13894,2796,0.038,0,1,1,Fake
user_4336,520,46,865,182,151702,32258,266,850519,48453,187,0.063,0,0,0,Fake
user_4337,456,3,25125,520,149822,25415,395,678794,44031,2817,0.146,1,1,0,Fake
user_4338,498,23,13792,379,300987,49049,50,232761,38663,1502,0.031,0,0,0,Fake
user_4339,44,16,2897,697,95304,16680,368,267435,12007,3357,0.184,0,1,0,Real
user_4340,303,40,24767,715,490189,16369,282,332037,45147,259,0.145,0,1,0,Fake
user_4341,197,32,4606,45,8269,14438,427,73014,22725,1521,0.087,0,0,0,Fake
user_4342,328,22,20159,932,374683,36540,235,668961,11437,3828,0.141,0,1,1,Fake
user_4343,526,7,29715,219,237559,29779,414,388995,33645,237,0.207,1,1,1,Fake
user_4344,84,3,9908,101,133821,11913,198,850401,30723,3305,0.17,0,1,0,Fake
user_4345,98,48,25776,468,305607,10718,408,774533,36564,4324,0.208,1,0,1,Fake
user_4346,171,41,7951,972,423270,1406,492,744615,45476,3853,0.141,0,1,1,Fake
user_4347,550,7,19016,190,86822,23639,152,64204,14577,2737,0.145,0,1,1,Fake
user_4348,546,28,16783,913,211212,18957,357,172602,21913,3544,0.075,1,0,0,Fake
user_4349,7,19,12226,226,396476,9807,18,335476,29928,3853,0.214,0,0,0,Fake
user_4350,67,36,4170,729,313445,9459,134,131891,12984,495,0.009,0,1,1,Fake
user_4351,215,47,20345,327,370232,7404,457,917281,16260,3939,0.213,0,1,0,Fake
user_4352,218,0,17801,74,300305,24620,214,543014,33485,697,0.107,0,0,0,Fake
user_4353,434,29,29488,731,327038,11544,433,388619,6462,4438,0.158,0,1,0,Fake
user_4354,106,21,18532,208,494189,24699,369,989213,14504,980,0.267,0,1,0,Fake
user_4355,210,15,28763,507,328184,44507,149,314388,16139,1310,0.206,1,0,0,Fake
user_4356,550,47,9612,211,220587,21004,440,447185,1290,4912,0.275,0,1,1,Fake
user_4357,445,37,1754,584,401934,44898,459,111668,31549,1493,0.159,0,1,0,Fake
user_4358,73,36,24750,655,327409,17083,470,250141,15233,1959,0.099,0,0,0,Fake
user_4359,157,45,27692,627,300267,38738,271,4632,18168,3269,0.28,0,1,1,Fake
user_4360,24,40,12866,15,423661,42339,289,842836,22307,777,0.226,1,0,1,Fake
user_4361,470,42,4126,46,197063,25067,85,570811,16289,1789,0.144,0,0,0,Fake
user_4362,339,34,13203,944,455910,12606,70,489806,41226,4669,0.234,0,1,0,Fake
user_4363,38,38,21957,390,409216,12799,190,857928,44512,899,0.18,1,0,0,Fake
user_4364,89,14,195,210,344337,48499,457,199694,13644,1043,0.121,1,1,0,Real
user_4365,75,22,15165,921,155405,48230,377,987105,3307,1536,0.284,1,1,1,Fake
user_4366,55,19,26459,705,435306,98,301,959726,11848,4030,0.133,0,0,1,Fake
user_4367,182,18,25001,119,289773,45374,241,8025,15073,3782,0.066,0,1,0,Fake
user_4368,257,42,28669,946,336461,35361,265,561167,27728,2077,0.114,1,1,0,Fake
user_4369,571,50,16974,297,317016,12812,137,960597,20330,2981,0.017,0,1,1,Fake
user_4370,72,45,15080,4,398193,13261,275,591714,6649,4900,0.088,1,0,1,Fake
user_4371,588,36,27498,926,314735,18998,199,968735,11712,4818,0.264,1,1,0,Fake
user_4372,233,43,1780,246,391128,19295,151,494824,9996,4267,0.141,0,1,1,Fake
user_4373,264,8,2774,675,382603,19794,490,131136,19209,2437,0.031,1,0,1,Real
user_4374,417,45,1792,833,354370,29020,374,929039,49686,839,0.002,0,1,1,Fake
user_4375,397,24,8853,937,355613,1213,214,757135,31172,1696,0.032,0,1,1,Fake
user_4376,461,33,27193,851,399027,19970,220,883289,16613,2035,0.0,1,0,1,Fake
user_4377,414,47,21295,338,447847,32912,87,8360,1418,4081,0.131,1,1,1,Fake
user_4378,443,15,3507,181,239181,33984,111,669944,41519,3368,0.178,0,1,1,Fake
user_4379,323,6,10927,399,47004,32708,75,478863,37359,4100,0.15,0,0,0,Fake
user_4380,17,20,19475,846,466171,33329,128,802711,35306,3652,0.046,1,0,0,Fake
user_4381,398,33,3191,233,273789,39270,229,868903,24530,73,0.252,0,1,0,Fake
user_4382,121,37,26933,380,154952,38018,29,234629,12509,2739,0.04,1,0,0,Fake
user_4383,547,12,9521,939,76116,21665,205,582557,46830,4137,0.16,0,1,0,Fake
user_4384,6,49,18528,857,280632,769,216,907048,30057,95,0.283,0,1,1,Fake
user_4385,64,23,15776,411,410795,17757,423,749757,10307,4008,0.188,0,1,0,Fake
user_4386,599,29,22629,45,191984,30449,247,885638,3602,4741,0.001,1,0,0,Fake
user_4387,46,6,10856,159,303709,1363,319,175025,15841,541,0.065,0,1,1,Fake
user_4388,74,9,28321,145,201378,10892,407,996284,15083,367,0.074,0,0,0,Fake
user_4389,366,45,1994,613,333854,676,329,507280,22730,3313,0.11,1,1,1,Fake
user_4390,514,27,3979,252,499088,24522,280,831896,2937,2976,0.121,0,0,1,Fake
user_4391,108,26,24263,636,298194,40229,218,498195,21246,975,0.041,1,0,0,Fake
user_4392,296,5,19156,684,130128,44768,155,491931,4759,245,0.182,0,1,0,Fake
user_4393,308,5,22099,264,77034,24741,309,478025,26198,3500,0.213,1,0,0,Fake
user_4394,88,3,16738,903,173200,33258,47,964536,3158,2189,0.145,0,1,1,Fake
user_4395,288,27,24227,944,296400,44849,76,783176,8225,334,0.132,0,0,0,Fake
user_4396,448,8,23493,432,53972,22895,200,996279,16288,4062,0.04,1,0,1,Fake
user_4397,390,30,1737,696,154354,4677,307,792375,8655,293,0.275,1,1,0,Fake
user_4398,404,13,22989,584,11153,40113,168,121586,21407,3727,0.126,1,1,0,Fake
user_4399,31,28,6719,727,404907,20527,300,126741,6280,4323,0.087,0,1,1,Fake
user_4400,485,4,16916,884,262373,12416,428,921509,1857,1679,0.168,1,0,1,Fake
user_4401,160,23,4723,923,465220,44687,258,796871,31947,4406,0.015,0,1,0,Fake
user_4402,546,43,18417,641,162316,29372,476,525612,46445,2468,0.2,0,1,0,Fake
user_4403,225,33,24262,317,298572,32560,447,306697,5883,3615,0.03,1,1,1,Fake
user_4404,139,25,16230,209,324420,16867,464,147019,23962,4349,0.059,0,0,1,Fake
user_4405,400,37,4469,962,415392,40888,351,334537,23363,2202,0.141,1,1,1,Fake
user_4406,558,35,7325,899,449228,46005,473,134502,21251,4196,0.021,0,0,0,Fake
user_4407,302,33,29329,669,101948,11905,99,726971,35017,1607,0.095,0,1,0,Fake
user_4408,147,49,22140,754,499797,26034,79,768069,32679,87,0.078,0,1,1,Fake
user_4409,305,25,20960,935,91815,27992,393,504083,3548,1867,0.194,0,1,1,Fake
user_4410,382,16,27926,279,466899,41593,35,684167,38519,2083,0.02,0,0,1,Fake
user_4411,11,37,5071,419,99811,43118,497,528434,17483,4239,0.101,1,1,1,Fake
user_4412,566,31,9859,706,56809,13710,141,966306,41553,2877,0.146,1,0,1,Fake
user_4413,568,40,20586,10,96969,10483,105,408877,45761,3788,0.266,0,1,1,Fake
user_4414,144,27,10187,425,439975,39173,319,208057,3429,1745,0.047,0,0,0,Fake
user_4415,126,28,23564,843,409120,48567,278,1149,17916,3545,0.249,0,1,0,Fake
user_4416,42,44,211,423,423141,20744,208,818133,9953,2691,0.284,1,1,0,Fake
user_4417,5,31,26398,386,429583,27139,104,631808,9981,2332,0.069,0,0,0,Fake
user_4418,586,46,15891,284,116930,15281,94,64464,42443,59,0.184,1,0,0,Fake
user_4419,403,26,20436,862,154366,17564,220,9038,45028,2384,0.003,1,1,0,Fake
user_4420,550,10,22537,922,409221,12123,298,464084,44243,2148,0.287,0,1,1,Fake
user_4421,560,9,6576,194,74077,29645,327,951477,19605,1059,0.229,0,1,0,Fake
user_4422,87,32,3758,836,406988,32637,75,86973,22340,3925,0.107,1,1,1,Fake
user_4423,312,8,2200,797,225378,31074,15,153539,25773,1513,0.18,1,1,1,Fake
user_4424,215,31,1,499,211923,20899,206,76738,20024,4211,0.041,1,0,1,Fake
user_4425,352,45,5014,259,295653,11173,223,50384,4666,473,0.209,1,0,1,Fake
user_4426,216,29,19785,614,293521,10486,213,867466,5157,81,0.255,0,1,1,Fake
user_4427,422,8,28832,10,491535,23507,47,148432,38910,1549,0.013,0,1,0,Fake
user_4428,524,45,3966,641,28716,37174,242,751124,40674,964,0.196,0,1,0,Fake
user_4429,145,32,17033,709,213814,10067,495,899205,10241,3700,0.295,0,1,0,Fake
user_4430,164,33,3174,404,326221,1149,486,292194,24335,4539,0.056,1,0,0,Fake
user_4431,188,7,8100,42,366832,27417,301,147652,24396,4145,0.18,0,0,0,Real
user_4432,226,44,6694,712,12038,5279,308,202859,5741,2005,0.168,1,0,1,Fake
user_4433,258,13,3394,785,292504,26172,218,309543,8624,3194,0.14,1,1,1,Real
user_4434,198,29,15523,459,247976,22891,100,707931,21020,2099,0.071,1,1,0,Fake
user_4435,117,30,807,131,81265,35568,106,304367,15241,2012,0.211,0,0,1,Fake
user_4436,185,2,27286,678,208663,5486,466,512606,33468,677,0.009,0,1,0,Fake
user_4437,580,47,16574,706,335669,9290,186,227128,2332,3506,0.025,0,0,0,Fake
user_4438,55,10,14542,228,61717,39622,203,931605,31871,4034,0.186,1,1,0,Fake
user_4439,562,35,12802,72,239694,8770,322,710735,33873,4253,0.181,0,0,1,Fake
user_4440,472,23,1823,652,400446,1820,312,54346,4939,2667,0.251,0,0,1,Fake
user_4441,562,7,3991,117,218997,42868,475,365742,38429,4117,0.091,0,1,1,Fake
user_4442,74,38,9827,118,467459,24175,465,774750,5972,2187,0.293,1,1,1,Fake
user_4443,297,26,13256,162,16001,37532,495,690641,16349,2138,0.082,0,0,0,Fake
user_4444,68,7,15850,923,336559,47521,317,506911,48022,2188,0.147,1,1,0,Fake
user_4445,256,7,6030,810,231729,10332,346,889995,22626,341,0.202,0,0,1,Fake
user_4446,100,23,26878,500,91181,9889,430,861563,1397,4512,0.196,1,1,1,Fake
user_4447,202,36,7698,68,392836,38831,89,725341,22891,4603,0.257,1,0,0,Fake
user_4448,594,18,27581,187,113197,18732,311,694382,46890,4690,0.011,1,0,0,Fake
user_4449,498,2,27778,549,162268,7669,478,468750,48688,2584,0.228,0,1,1,Fake
user_4450,338,33,17914,335,294471,4675,387,492464,14628,4813,0.286,0,0,0,Fake
user_4451,365,9,8528,171,494420,21140,318,98498,47790,1766,0.012,1,0,0,Fake
user_4452,131,7,26925,966,379794,26903,415,794182,45127,196,0.295,1,0,0,Fake
user_4453,240,23,20078,757,119595,14310,497,649114,20320,1637,0.138,0,0,1,Fake
user_4454,102,19,22325,262,272626,2755,385,874741,40058,1525,0.02,0,0,1,Fake
user_4455,291,23,14389,978,318101,9937,290,972994,16641,275,0.093,1,0,0,Fake
user_4456,71,19,28157,697,115551,38758,136,821772,49944,3777,0.247,1,1,1,Fake
user_4457,198,18,21566,732,170801,20823,120,746391,4481,3045,0.117,1,0,0,Fake
user_4458,325,31,20223,952,351349,20696,174,947169,40401,3569,0.258,0,0,1,Fake
user_4459,497,1,4036,711,347363,49640,394,447944,46723,41,0.172,0,0,1,Fake
user_4460,461,50,14167,407,315831,43570,293,980078,30831,2803,0.284,0,0,1,Fake
user_4461,336,9,4792,291,475980,45949,386,126153,7213,1265,0.07,1,0,0,Fake
user_4462,313,9,20846,549,189688,38113,254,710783,21835,3467,0.115,1,1,0,Fake
user_4463,598,50,709,293,340886,26360,452,607779,45351,443,0.234,1,0,1,Fake
user_4464,156,37,6055,291,127906,15243,214,610862,32585,1017,0.009,1,0,0,Fake
user_4465,579,26,4642,876,471084,28566,294,661543,49574,2962,0.06,1,0,0,Fake
user_4466,580,3,26822,583,498107,16014,273,497797,20582,1302,0.206,1,1,0,Fake
user_4467,373,19,24399,267,272739,30361,247,113598,23458,1693,0.006,0,1,0,Fake
user_4468,323,18,21543,111,72625,43802,373,394472,32517,309,0.141,0,1,1,Fake
user_4469,438,13,7886,779,344593,47199,263,382483,7947,1067,0.273,0,1,0,Fake
user_4470,172,11,5595,122,470320,10103,240,744254,25711,4972,0.12,0,0,1,Real
user_4471,4,47,16761,404,294205,42320,322,639541,28327,4899,0.271,0,0,1,Fake
user_4472,320,31,24302,842,396892,26778,105,455608,15113,3294,0.219,0,1,1,Fake
user_4473,252,0,22925,906,9174,11295,200,366862,11382,3121,0.029,0,1,1,Fake
user_4474,226,7,17913,905,438289,40791,479,809375,33746,1604,0.015,0,1,0,Fake
user_4475,446,35,6565,206,429272,47364,409,418131,41405,1793,0.26,0,0,1,Fake
user_4476,283,22,15602,973,149265,19441,232,422194,42571,174,0.006,0,0,0,Fake
user_4477,368,4,15743,88,434117,43521,16,807052,8615,4918,0.243,1,1,1,Fake
user_4478,137,2,9503,568,1610,11788,164,477373,18197,1352,0.212,1,0,0,Real
user_4479,339,26,9484,866,470417,2801,72,426476,26842,2014,0.149,0,0,1,Fake
user_4480,491,30,21873,509,180713,28276,136,310373,16123,2934,0.265,0,1,1,Fake
user_4481,473,36,3277,205,213632,24705,140,42668,1143,3273,0.129,1,1,0,Fake
user_4482,456,19,19292,130,465191,4980,278,636753,28218,2888,0.192,0,1,1,Fake
user_4483,367,36,16153,530,347908,21969,98,639002,7885,2168,0.267,0,1,1,Fake
user_4484,312,28,12036,36,61763,43466,35,758570,48823,26,0.01,1,1,1,Fake
user_4485,498,21,21879,480,74688,16987,277,714354,26903,2005,0.257,1,1,0,Fake
user_4486,564,50,9017,490,473038,40861,495,395971,8790,240,0.274,0,1,0,Fake
user_4487,111,24,12818,111,364455,33709,453,549469,4878,3605,0.242,1,1,0,Fake
user_4488,179,30,12642,114,296887,1773,423,896212,43997,4892,0.269,1,1,0,Fake
user_4489,83,46,22860,234,319819,42356,138,245921,43883,4859,0.151,0,0,0,Fake
user_4490,287,38,26209,38,227618,43831,468,204232,35156,961,0.238,0,1,0,Fake
user_4491,143,8,3517,853,178960,36125,321,301541,43065,2893,0.137,1,0,1,Fake
user_4492,551,48,15203,397,15697,22258,426,816818,23899,2254,0.136,1,0,1,Fake
user_4493,201,8,13660,188,287966,6363,136,278936,46931,492,0.021,1,0,1,Fake
user_4494,269,32,26656,85,421834,12748,58,16858,28349,1474,0.216,1,0,1,Fake
user_4495,78,40,13920,780,445105,13419,177,18313,15561,3792,0.286,0,1,0,Fake
user_4496,77,29,4855,710,411081,47438,112,644867,20705,1707,0.173,1,1,1,Fake
user_4497,19,48,916,825,77197,7010,318,748054,8612,1338,0.03,1,1,0,Fake
user_4498,519,28,9287,69,212982,14616,280,384455,606,210,0.096,0,0,0,Fake
user_4499,31,42,14977,247,309598,42906,391,159739,50,962,0.139,1,0,1,Fake
user_4500,595,28,3936,446,400086,35278,107,169320,30028,1195,0.069,0,0,1,Fake
user_4501,592,9,18488,630,188073,49825,401,981644,28561,4991,0.074,0,1,0,Fake
user_4502,414,46,12760,379,285475,2650,316,864152,4794,2926,0.229,1,0,0,Fake
user_4503,217,20,361,448,354709,2857,53,880411,20490,1761,0.036,0,0,1,Fake
user_4504,37,5,19023,756,76867,17865,89,295225,2722,765,0.079,1,0,0,Fake
user_4505,564,39,9920,146,227617,37610,74,990879,18950,4574,0.258,1,1,0,Fake
user_4506,266,42,1116,452,346511,35024,216,145133,10082,2673,0.132,1,0,1,Fake
user_4507,556,39,21138,611,139480,14709,15,707226,3587,35,0.167,1,0,0,Fake
user_4508,552,26,21313,787,49019,46161,25,398314,20604,180,0.214,0,0,1,Fake
user_4509,483,24,29269,42,410832,10291,12,715286,39787,2393,0.135,0,0,0,Fake
user_4510,152,14,21534,678,288680,4209,469,747263,36855,1048,0.274,0,1,1,Fake
user_4511,374,25,20312,956,200505,42098,44,382236,43222,1642,0.282,0,0,0,Fake
user_4512,401,21,14564,515,300371,5485,158,205810,25258,642,0.116,1,1,1,Fake
user_4513,228,34,1396,785,198336,11585,162,818236,32831,4355,0.243,1,1,1,Fake
user_4514,297,2,29756,997,180731,9950,35,481184,23494,1147,0.208,0,1,1,Fake
user_4515,137,42,29722,193,213345,6184,344,654461,43754,319,0.165,0,0,1,Fake
user_4516,475,28,11623,786,330486,11330,347,210020,42738,3149,0.02,0,0,0,Fake
user_4517,513,47,4564,215,38170,4998,367,728296,27526,4236,0.291,1,1,1,Fake
user_4518,522,17,15332,742,484159,24386,248,191154,39036,1034,0.252,1,0,1,Fake
user_4519,92,41,28915,325,434747,49098,486,133362,29189,454,0.176,0,1,1,Fake
user_4520,406,5,23693,44,113577,19403,214,878484,30184,2465,0.035,1,0,1,Fake
user_4521,372,10,15019,582,7829,33512,85,92530,5068,4328,0.255,1,1,1,Fake
user_4522,514,45,9073,14,294541,43433,440,607603,20058,1019,0.227,1,1,0,Fake
user_4523,10,1,298,971,252669,7382,325,79627,12441,266,0.187,1,0,0,Fake
user_4524,244,36,5187,156,424013,46611,380,797168,44947,4641,0.254,0,0,0,Fake
user_4525,169,40,11722,349,223322,24411,392,270923,14140,1945,0.153,1,1,1,Fake
user_4526,526,50,16404,880,51512,35279,493,255723,45398,458,0.274,1,0,0,Fake
user_4527,143,49,28044,973,352327,10069,44,654067,27686,2839,0.049,0,0,1,Fake
user_4528,456,45,28213,256,435481,28537,499,737589,1571,2435,0.173,1,1,1,Fake
user_4529,163,19,16489,943,359489,35614,415,13930,33107,4347,0.202,0,0,0,Fake
user_4530,183,35,6906,179,462572,27338,166,480934,2754,2358,0.019,1,0,0,Fake
user_4531,579,41,11430,358,76397,35113,389,22283,48834,3672,0.264,1,0,0,Fake
user_4532,579,7,29574,473,401862,32735,343,379422,38853,1781,0.008,1,0,0,Fake
user_4533,149,41,23141,205,99764,26310,348,726956,2486,4228,0.159,0,0,1,Fake
user_4534,495,35,17205,923,423222,19526,126,298334,7163,2940,0.03,0,1,0,Fake
user_4535,367,5,12799,659,277088,552,446,501471,2892,3632,0.209,1,0,1,Fake
user_4536,41,12,16811,57,164466,6814,27,704393,5154,3976,0.203,1,1,1,Fake
user_4537,224,39,2056,400,299634,38197,455,255062,18646,4915,0.168,1,0,1,Fake
user_4538,499,34,5717,389,176607,7191,155,441800,49434,3662,0.1,1,0,0,Fake
user_4539,237,36,21493,156,484350,34789,384,52500,27367,1675,0.11,0,0,1,Fake
user_4540,64,48,4961,969,393437,21411,489,799290,48020,4807,0.14,0,0,1,Fake
user_4541,270,3,11529,298,63012,17179,298,119556,6294,4304,0.068,0,1,0,Fake
user_4542,378,36,21493,517,132084,36455,46,350827,3280,1231,0.212,0,1,0,Fake
user_4543,239,33,23567,65,442136,35208,121,516782,48016,2219,0.083,0,0,1,Fake
user_4544,43,12,18453,230,100684,3833,163,826897,14191,2699,0.137,1,0,0,Fake
